Column1,account_id,bank_district_id,acc_opening_date,LOR in months,client_id,nbr_users,client_district_id,birth_year,birth_day,birth_month,gender,Age_group,loan_amount,loan_duration,loan_monthly_pmts,loan_year,loan_month,loan_day,loan_granted_in_97,loan_category,loan_default,loan_status,Contract_not_finished,Contract_finished,loan_months_remaining,loan_amount_remaining,loan_recency,card_type,issued_date_card,issued_yr_card,card_issued_in_97,district_id,district_name,region,nbr_inhabitants,ratio_urban_inh,average_salary,unemployment_rate_96,nbr_entp_1000_inh,unemployment_rate_missing,nbr_crimes_missing,crime_rate_96,SEC,High-Class,Low-Class,Middle-Class,last_trans_date,recency,freq_total_LTM,freq_credit_LTM,freq_withdrawal_LTM,end_balance,total_credit_LTM,total_withdrawal_LTM,avg_credit_LTM,avg_withdrawal_LTM,freq_total_LSM,freq_credit_LSM,freq_withdrawal_LSM,total_credit_LSM,total_withdrawl_LSM,avg_credit_LSM,avg_withdrawal_LSM,freq_total_LM,freq_credit_LM,freq_withdrawal_LM,total_credit_LM,total_Withdrawal_LM,avg_credit_LM,avg_withdrawal_LM,Total_order_amount,No_of_orders,order_bank_Is_AB,order_bank_Is_CD,order_bank_Is_EF,order_bank_Is_GH,order_bank_Is_IJ,order_bank_Is_KL,order_bank_Is_MN,order_bank_Is_OP,order_bank_Is_QR,order_bank_Is_ST,order_bank_Is_UV,order_bank_Is_WX,order_bank_Is_YZ,order_k_Is_leasing,order_k_Is_insurrance,order_k_Is_household,order_k_Is_loan,order_k_Is_NO CHAR,total_savings
1443,518,74,09-09-1994,27,622,1,74,1931,23,11,F,60,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,74,Ostrava - mesto,north Moravia,323870,100,10673,5.44,100,0,0,56.64927286,High-Class,1,0,0,31-12-1996,0 days,75,24,51,23473.4,71112.5,75871.2,2963.020833,1487.670588,33,12,21,35628.7,29155.6,2969.058333,1388.361905,7,2,5,5948.5,8317.6,2974.25,1663.52,3353,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,-4758.7
1444,6321,1,10-09-1994,27,7632,1,1,1948,11,1,M,40,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,1,Hl.m. Praha,Prague,1204953,100,12541,0.43,167,0,0,82.24968111,High-Class,1,0,0,31-12-1996,0 days,72,30,42,32697,460200.8,439539.4,15340.02667,10465.22381,39,16,23,328087.1,340387.6,20505.44375,14799.46087,5,1,4,199.4,32514.6,199.4,8128.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20661.4
1445,3926,72,11-09-1994,27,4734,2,72,1925,21,3,M,70,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,72,Olomouc,north Moravia,226122,62.6,8994,4.79,110,0,0,40.72138049,Middle-Class,0,0,1,31-12-1996,0 days,69,24,45,38777,66910.8,69939.2,2787.95,1554.204444,31,12,19,33467,24559.6,2788.916667,1292.610526,7,2,5,5590.2,4226.6,2795.1,845.32,2232,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-3028.4
1446,1878,52,13-09-1994,27,2279,1,52,1953,6,11,M,40,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,52,Usti nad Orlici,east Bohemia,139012,61.9,8363,3.49,108,0,0,20.13495238,Middle-Class,0,0,1,31-12-1996,0 days,78,31,47,34196.5,406415,383417,13110.16129,8157.808511,36,13,23,193642.6,204944,14895.58462,8910.608696,7,2,5,35410.3,31505,17705.15,6301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22998
1447,3712,3,13-09-1994,27,4476,1,3,1927,13,1,M,60,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,3,Beroun,central Bohemia,75232,41.7,8980,2.21,111,0,0,37.39100383,Low-Class,0,1,0,31-12-1996,0 days,68,24,44,19102.6,73983.2,87073.2,3082.633333,1978.936364,34,12,22,36933.6,39801.6,3077.8,1809.163636,8,2,6,6153.1,9453.6,3076.55,1575.6,2499,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-13090
1448,2030,51,13-09-1994,27,2465,1,51,1973,17,10,M,20,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,51,Trutnov,east Bohemia,121947,70.5,8541,2.97,131,0,0,31.48088924,Middle-Class,0,0,1,31-12-1996,0 days,65,24,41,94130.8,296555.3,274275.2,12356.47083,6689.639024,34,12,22,148528.4,133237.6,12377.36667,6056.254545,7,2,5,34202,43439.6,17101,8687.92,4325,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22280.1
1449,3869,72,13-09-1994,27,4663,1,72,1942,29,10,M,50,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,classic,24-06-1995,1995,0,72,Olomouc,north Moravia,226122,62.6,8994,4.79,110,0,0,40.72138049,Middle-Class,0,0,1,31-12-1996,0 days,95,34,61,71132.3,678058.8,696417.2,19942.90588,11416.67541,45,17,28,275601.9,278419.6,16211.87647,9943.557143,7,2,5,37308.7,61574.6,18654.35,12314.92,7608.5,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,-18358.4
1450,1908,20,13-09-1994,27,2318,1,20,1923,19,9,F,70,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,20,Strakonice,south Bohemia,70646,58.4,8547,3.64,120,0,0,21.82713813,Middle-Class,0,0,1,31-12-1996,0 days,70,24,46,24138.6,77811.2,86183.2,3242.133333,1873.547826,32,12,20,38901,39111.6,3241.75,1955.58,7,2,5,6478.5,7348.6,3239.25,1469.72,3594,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-8372
1451,3142,2,14-09-1994,27,3799,1,2,1929,24,3,M,60,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,2,Benesov,central Bohemia,88884,46.7,8507,1.85,132,0,0,30.08415463,Low-Class,0,1,0,31-12-1996,0 days,79,24,55,17318.6,73245.2,76501.2,3051.883333,1390.930909,37,12,25,36651.6,34675.6,3054.3,1387.024,7,2,5,6098.4,6242.6,3049.2,1248.52,3228,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,-3256
1452,1301,18,15-09-1994,27,1574,1,18,1979,18,2,M,10,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,18,Pisek,south Bohemia,70699,65.3,8968,3.35,131,0,0,27.01594082,Middle-Class,0,0,1,31-12-1996,0 days,36,15,21,14464,39668.1,65237.6,2644.54,3106.552381,23,7,16,28166.9,32137.6,4023.842857,2008.6,3,1,2,61.4,514.6,61.4,257.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25569.5
1453,3288,54,15-09-1994,27,3979,1,54,1928,14,10,F,60,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,54,Brno - mesto,south Moravia,387570,100,9897,1.96,140,0,0,48.23902779,High-Class,1,0,0,31-12-1996,0 days,65,24,41,30542.8,67074.2,63647.2,2794.758333,1552.370732,30,12,18,33635,30163.6,2802.916667,1675.755556,6,2,4,5604.6,8335.6,2802.3,2083.9,2471,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3427
1454,318,36,16-09-1994,27,388,1,36,1950,30,10,F,40,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,36,Liberec,north Bohemia,159617,85.2,9198,4.28,131,0,0,38.4169606,High-Class,1,0,0,31-12-1996,0 days,70,33,37,39945.6,90545.2,73571.2,2743.793939,1988.410811,32,16,16,35823,25935.6,2238.9375,1620.975,6,3,3,8695.6,5472.6,2898.533333,1824.2,2858,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16974
1455,3336,51,19-09-1994,27,4033,1,51,1925,15,10,M,70,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,51,Trutnov,east Bohemia,121947,70.5,8541,2.97,131,0,0,31.48088924,Middle-Class,0,0,1,31-12-1996,0 days,62,24,38,11869.6,69078.4,73503.2,2878.266667,1934.294737,30,12,18,34518.9,38631.6,2876.575,2146.2,5,2,3,5742,4288.6,2871,1429.533333,2974,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-4424.8
1456,1653,1,19-09-1994,27,2004,1,1,1974,3,2,F,20,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,1,Hl.m. Praha,Prague,1204953,100,12541,0.43,167,0,0,82.24968111,High-Class,1,0,0,31-12-1996,0 days,72,24,48,64318.8,317786.6,300607.2,13241.10833,6262.65,37,12,25,158911.1,151063.6,13242.59167,6042.544,7,2,5,36592.8,31350.6,18296.4,6270.12,4656,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17179.4
1457,577,29,20-09-1994,27,694,1,29,1936,28,2,M,60,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,29,Rokycany,west Bohemia,45714,55.6,8843,3.6,113,0,0,19.42512141,Middle-Class,0,0,1,31-12-1996,0 days,76,24,52,18963.6,154219.2,165215.2,6425.8,3177.215385,33,12,21,77155.4,85187.6,6429.616667,4056.552381,7,2,5,17757,24114.6,8878.5,4822.92,5120,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-10996
1458,2960,19,20-09-1994,27,3574,1,19,1946,17,2,F,50,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,19,Prachatice,south Bohemia,51428,52.7,8402,3.98,120,0,0,21.36968189,Middle-Class,0,0,1,31-12-1996,0 days,71,27,44,41184.4,187901.5,184983.2,6959.314815,4204.163636,33,12,21,87639.9,95391.6,7303.325,4542.457143,6,2,4,20148.3,17598.6,10074.15,4399.65,8884,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2918.3
1459,2267,54,20-09-1994,27,2745,1,54,1939,7,8,F,50,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,54,Brno - mesto,south Moravia,387570,100,9897,1.96,140,0,0,48.23902779,High-Class,1,0,0,31-12-1996,0 days,73,26,47,26940.5,248470.1,283044,9556.542308,6022.212766,34,12,22,119841.9,132385,9986.825,6017.5,7,1,6,142,29735,142,4955.833333,3143,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-34573.9
1460,1989,48,21-09-1994,27,2417,1,48,1938,21,6,F,50,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,48,Rychnov nad Kneznou,east Bohemia,78955,59,9060,2.44,124,0,0,21.7465645,Middle-Class,0,0,1,31-12-1996,0 days,62,24,38,16637.1,51499.6,59709.2,2145.816667,1571.294737,29,12,17,25719.6,20739.6,2143.3,1219.976471,6,2,4,4300.8,6036.6,2150.4,1509.15,1982,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-8209.6
1461,1352,1,23-09-1994,27,1639,1,1,1959,1,5,F,30,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,1,Hl.m. Praha,Prague,1204953,100,12541,0.43,167,0,0,82.24968111,High-Class,1,0,0,31-12-1996,0 days,110,24,86,48819.1,324988.4,335763.2,13541.18333,3904.223256,53,12,41,162447.7,150551.6,13537.30833,3671.990244,9,2,7,37423,37798.6,18711.5,5399.8,7004,4,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2,-10774.8
1462,851,15,23-09-1994,27,1025,1,15,1964,8,7,M,30,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,15,Cesky Krumlov,south Bohemia,58796,51.9,9045,3.6,124,0,0,31.95795632,Middle-Class,0,0,1,31-12-1996,0 days,92,32,60,56032.4,440593.4,426316.2,13768.54375,7105.27,43,15,28,204441.2,171281.6,13629.41333,6117.2,6,1,5,270.7,32749.6,270.7,6549.92,6225,3,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,14277.2
1463,716,47,25-09-1994,27,858,1,47,1959,29,3,F,30,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,47,Pardubice,east Bohemia,162580,72.8,9538,1.81,111,0,0,33.2759257,Middle-Class,0,0,1,31-12-1996,0 days,60,24,36,58672.8,257230.9,235815.2,10717.95417,6550.422222,27,12,15,128736.3,98987.6,10728.025,6599.173333,6,2,4,29700.6,21554.6,14850.3,5388.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21415.7
1464,3555,32,26-09-1994,27,4290,1,32,1947,9,3,M,40,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,32,Ceska Lipa,north Bohemia,105058,81,9272,3.22,118,0,0,42.88107522,High-Class,1,0,0,31-12-1996,0 days,69,25,44,22113.9,271191.3,275764.2,10847.652,6267.368182,35,13,22,136956.7,139193.6,10535.13077,6326.981818,8,2,6,30945.5,37753.6,15472.75,6292.266667,14632.8,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,-4572.9
1465,6,51,27-09-1994,27,8,1,51,1938,21,2,F,50,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,51,Trutnov,east Bohemia,121947,70.5,8541,2.97,131,0,0,31.48088924,Middle-Class,0,0,1,31-12-1996,0 days,63,24,39,33523.8,81507.7,81803.2,3396.154167,2097.517949,27,12,15,40784.3,30461.6,3398.691667,2030.773333,6,2,4,6812.9,8938.6,3406.45,2234.65,3954,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-295.5
1466,1828,1,28-09-1994,27,2216,2,1,1972,4,7,F,20,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,1,Hl.m. Praha,Prague,1204953,100,12541,0.43,167,0,0,82.24968111,High-Class,1,0,0,31-12-1996,0 days,106,24,82,30019.2,279793.3,307715.2,11658.05417,3752.62439,56,14,42,188743.2,181138.6,13481.65714,4312.82381,10,1,9,156,30531.6,156,3392.4,9694.5,5,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,2,-27921.9
1467,1333,21,29-09-1994,27,1614,1,21,1938,18,5,M,50,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,21,Tabor,south Bohemia,103347,67,9104,2.07,123,0,0,22.77763264,Middle-Class,0,0,1,31-12-1996,0 days,70,25,45,14916,130392,142571.2,5215.68,3168.248889,33,12,21,63956.4,73035.6,5329.7,3477.885714,6,2,4,14708.4,12522.6,7354.2,3130.65,6508,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-12179.2
1468,11359,61,01-10-1994,27,13968,1,61,1968,13,4,M,20,54024,12,4502,1996,8,6,0,50-100K,0,loan fully paid,0,1,0,0,147 days,NA,,0,0,61,Trebic,south Moravia,117897,53.8,8814,5.74,107,0,0,17.46439689,Middle-Class,0,0,1,31-12-1996,0 days,95,24,71,36422.4,352777,351816.7,14699.04167,4955.164789,47,12,35,176396.6,171297.1,14699.71667,4894.202857,8,2,6,40673.3,32988.9,20336.65,5498.15,9274.3,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,960.3
1469,3457,54,01-10-1994,27,4179,1,54,1920,29,7,M,70,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,54,Brno - mesto,south Moravia,387570,100,9897,1.96,140,0,0,48.23902779,High-Class,1,0,0,31-12-1996,0 days,59,24,35,19141.9,51114.2,54487.2,2129.758333,1556.777143,25,12,13,25565.9,17963.6,2130.491667,1381.815385,5,2,3,4274.2,3910.6,2137.1,1303.533333,2796,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-3373
1470,2627,76,02-10-1994,26,3170,2,76,1921,21,2,M,70,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,76,Sumperk,north Moravia,127369,51.2,8369,5.88,107,0,0,22.03832958,Middle-Class,0,0,1,31-12-1996,0 days,78,24,54,11972.4,58789.5,68075.2,2449.5625,1260.651852,35,12,23,29366.6,32707.6,2447.216667,1422.069565,6,2,4,4890,10454.6,2445,2613.65,2140,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,-9285.7
1471,2025,19,02-10-1994,26,2460,1,19,1963,5,1,F,30,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,19,Prachatice,south Bohemia,51428,52.7,8402,3.98,120,0,0,21.36968189,Middle-Class,0,0,1,31-12-1996,0 days,71,24,47,31168.5,198325.2,199023.2,8263.55,4234.53617,34,12,22,99163.3,99031.6,8263.608333,4501.436364,6,2,4,22858.2,24158.6,11429.1,6039.65,6704,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-698
1472,3975,20,02-10-1994,26,4794,1,20,1945,16,11,F,50,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,20,Strakonice,south Bohemia,70646,58.4,8547,3.64,120,0,0,21.82713813,Middle-Class,0,0,1,31-12-1996,0 days,63,24,39,18383.3,41728.6,43723.2,1738.691667,1121.107692,28,12,16,20836.7,17061.6,1736.391667,1066.35,5,2,3,3480.5,2673.6,1740.25,891.2,2269,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1994.6
1473,2905,74,03-10-1994,26,3511,1,74,1963,11,9,M,30,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,74,Ostrava - mesto,north Moravia,323870,100,10673,5.44,100,0,0,56.64927286,High-Class,1,0,0,31-12-1996,0 days,61,24,37,39049.5,166016.6,163675.2,6917.358333,4423.654054,27,12,15,83067,79767.6,6922.25,5317.84,5,2,3,19139.2,15194.6,9569.6,5064.866667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2341.4
1474,3827,1,04-10-1994,26,4611,1,1,1953,10,5,F,40,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,1,Hl.m. Praha,Prague,1204953,100,12541,0.43,167,0,0,82.24968111,High-Class,1,0,0,31-12-1996,0 days,59,24,35,35413.9,120015,118275.2,5000.625,3379.291429,26,12,14,59997.6,49987.6,4999.8,3570.542857,6,2,4,13810.1,10714.6,6905.05,2678.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739.8
1475,939,55,04-10-1994,26,1131,2,55,1947,28,10,F,40,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,55,Brno - venkov,south Moravia,157042,33.9,8743,2.43,111,0,0,24.79591447,Low-Class,0,1,0,31-12-1996,0 days,63,24,39,21665.3,38946.1,36391.2,1622.754167,933.1076923,29,12,17,19487,16845.6,1623.916667,990.9176471,5,2,3,3251.8,2332.6,1625.9,777.5333333,2108,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2554.9
1476,1421,71,05-10-1994,26,1723,1,71,1981,28,2,F,10,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,71,Novy Jicin,north Moravia,161227,69.7,8678,5.57,102,0,0,28.50018917,Middle-Class,0,0,1,31-12-1996,0 days,66,30,36,39034.7,77055.8,69375.2,2568.526667,1927.088889,31,15,16,61021.3,49887.6,4068.086667,3117.975,6,2,4,1367.9,3364.6,683.95,841.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7680.6
1477,1934,46,05-10-1994,26,2349,2,46,1968,10,7,F,20,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,46,Nachod,east Bohemia,112709,73.5,8369,2.31,117,0,0,23.22795873,Middle-Class,0,0,1,31-12-1996,0 days,109,31,78,50843.6,164871.4,145319.2,5318.432258,1863.066667,49,15,34,80435.4,55119.6,5362.36,1621.164706,9,2,7,16686.9,11436.6,8343.45,1633.8,7322,4,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,2,19552.2
1478,3878,23,07-10-1994,26,4675,1,23,1975,2,10,M,20,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,23,Cheb,west Bohemia,87419,85.5,8624,2.66,102,0,0,36.58243631,High-Class,1,0,0,31-12-1996,0 days,90,27,63,15657.9,40190.2,44823.2,1488.525926,711.4793651,47,14,33,20700.9,20681.6,1478.635714,626.7151515,8,2,6,2974.6,4628.6,1487.3,771.4333333,1934,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,1,-4633
1479,2363,47,07-10-1994,26,2856,1,47,1923,11,11,M,70,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,47,Pardubice,east Bohemia,162580,72.8,9538,1.81,111,0,0,33.2759257,Middle-Class,0,0,1,31-12-1996,0 days,79,24,55,27668.2,83427,79233.2,3476.125,1440.603636,39,12,27,41729.3,30811.6,3477.441667,1141.17037,8,2,6,6979.3,11698.6,3489.65,1949.766667,2124,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,4193.8
1480,1559,14,08-10-1994,26,1890,1,14,1955,14,8,F,40,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,classic,20-11-1996,1996,0,14,Ceske Budejovice,south Bohemia,177686,74.8,10045,1.71,135,0,0,35.42766453,Middle-Class,0,0,1,31-12-1996,0 days,78,24,54,49753.9,298956.9,313623.2,12456.5375,5807.837037,35,12,23,149588.1,134491.6,12465.675,5847.46087,7,2,5,34495.9,31418.6,17247.95,6283.72,8004,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-14666.3
1481,2195,73,08-10-1994,26,2657,1,73,1948,9,7,M,40,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,classic,19-02-1996,1996,0,73,Opava,north Moravia,182027,56.4,8746,3.74,90,0,0,24.35352997,Middle-Class,0,0,1,31-12-1996,0 days,62,24,38,60284,219471.6,232635.2,9144.65,6121.978947,29,12,17,109681.7,94847.6,9140.141667,5579.270588,6,2,4,25246.7,22774.6,12623.35,5693.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13163.6
1482,1205,73,08-10-1994,26,1454,2,73,1925,3,10,M,70,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,73,Opava,north Moravia,182027,56.4,8746,3.74,90,0,0,24.35352997,Middle-Class,0,0,1,31-12-1996,0 days,72,24,48,18818.4,64063,76293.2,2669.291667,1589.441667,35,12,23,31970.5,39851.6,2664.208333,1732.678261,6,2,4,5319.5,6453.6,2659.75,1613.4,2989,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-12230.2
1483,2059,37,08-10-1994,26,2498,1,37,1980,12,3,M,10,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,junior,03-12-1995,1995,0,37,Litomerice,north Bohemia,114006,62.3,9065,5.39,123,0,0,36.54193639,Middle-Class,0,0,1,31-12-1996,0 days,61,24,37,34619.1,148560.8,162675.2,6190.033333,4396.627027,26,12,14,74257.8,72587.6,6188.15,5184.828571,5,2,3,17118.1,15814.6,8559.05,5271.533333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14114.4
1484,2333,45,08-10-1994,26,2821,1,45,1980,1,11,F,10,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,45,Jicin,east Bohemia,77917,53.5,8390,2.89,132,0,0,27.23410809,Middle-Class,0,0,1,31-12-1996,0 days,68,35,33,86542,121333.5,65575.2,3466.671429,1987.127273,30,17,13,88123.2,27487.6,5183.717647,2114.430769,8,4,4,73336.7,20864.6,18334.175,5216.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55758.3
1485,3074,74,08-10-1994,26,3716,1,74,1953,15,4,M,40,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,74,Ostrava - mesto,north Moravia,323870,100,10673,5.44,100,0,0,56.64927286,High-Class,1,0,0,31-12-1996,0 days,70,28,42,29896.5,440327.9,485020,15725.99643,11548.09524,32,13,19,194275.8,216767,14944.29231,11408.78947,4,1,3,178.5,14330,178.5,4776.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44692.1
1486,2840,15,09-10-1994,26,3432,1,15,1973,8,11,M,20,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,15,Cesky Krumlov,south Bohemia,58796,51.9,9045,3.6,124,0,0,31.95795632,Middle-Class,0,0,1,31-12-1996,0 days,71,30,41,64764.9,306955.6,302843.2,10231.85333,7386.419512,35,16,19,185873.8,159163.6,11617.1125,8377.031579,11,5,6,130581.8,93496.6,26116.36,15582.76667,14839,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,4112.4
1487,2430,3,09-10-1994,26,2936,1,3,1945,11,3,F,50,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,3,Beroun,central Bohemia,75232,41.7,8980,2.21,111,0,0,37.39100383,Low-Class,0,1,0,31-12-1996,0 days,55,24,31,32549.4,118968.7,124655.2,4957.029167,4021.135484,27,12,15,59485.1,51087.6,4957.091667,3405.84,6,2,4,13712.9,15114.6,6856.45,3778.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5686.5
1488,2463,56,11-10-1994,26,2974,1,56,1951,12,7,F,40,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,56,Breclav,south Moravia,124605,46,8772,4.98,126,0,0,25.34408732,Middle-Class,0,0,1,31-12-1996,0 days,68,24,44,31567.6,202618.1,212759.2,8442.420833,4835.436364,33,12,21,101344.4,96629.6,8445.366667,4601.409524,6,2,4,23353,19351.6,11676.5,4837.9,3077,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-10141.1
1489,3860,4,11-10-1994,26,4653,1,4,1946,18,12,F,50,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,4,Kladno,central Bohemia,149893,67.4,9753,5.05,109,0,0,39.30803974,Middle-Class,0,0,1,31-12-1996,0 days,66,25,41,18599.9,163694.5,174102.2,6547.78,4246.395122,32,12,20,81679,82262.6,6806.583333,4113.13,5,2,3,18820.5,15237.6,9410.25,5079.2,9571.5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-10407.7
1490,2788,54,12-10-1994,26,3366,2,54,1959,12,2,F,30,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,,NA,,0,0,54,Brno - mesto,south Moravia,387570,100,9897,1.96,140,0,0,48.23902779,High-Class,1,0,0,31-12-1996,0 days,73,24,49,25641.3,180931.5,200951.2,7538.8125,4101.044898,36,12,24,90374.8,108765.6,7531.233333,4531.9,6,2,4,20805.9,20737.6,10402.95,5184.4,3803,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-20019.7
1491,8127,37,13-10-1994,26,10040,2,37,1968,30,10,F,20,155880,24,6495,1996,7,15,0,100-200K,0,loan fully paid,0,1,0,0,169 days,NA,,0,0,37,Litomerice,north Bohemia,114006,62.3,9065,5.39,123,0,0,36.54193639,Middle-Class,0,0,1,31-12-1996,0 days,101,34,67,59804,595313.1,629509.2,17509.20882,9395.659701,50,19,31,321511.6,336491.6,16921.66316,10854.56774,9,3,6,28479.9,25614.4,9493.3,4269.066667,14799.8,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-34196.1
